,doc_id,token,bow
5565,excourse30,json,1
5566,excourse30,cover,3
5567,excourse30,file,1
5568,excourse30,load,1
5569,excourse30,storage,4
5570,excourse30,introduce,2
5571,excourse30,concepts,1
5572,excourse30,introduces,1
5573,excourse30,software,1
5574,excourse30,applications,3
5575,excourse30,serverless,1
5576,excourse30,hdfs,1
5577,excourse30,virtual,2
5578,excourse30,environment,1
5579,excourse30,focus,2
5580,excourse30,level,2
5581,excourse30,move,1
5582,excourse30,mobile,1
5583,excourse30,three,3
5584,excourse30,fundamental,1
5585,excourse30,welcome,1
5586,excourse30,hive,1
5587,excourse30,face,1
5588,excourse30,information,1
5589,excourse30,results,1
5590,excourse30,backend,1
5591,excourse30,technology,1
5592,excourse30,many,1
5593,excourse30,deeper,1
5594,excourse30,ways,1
5595,excourse30,impact,1
5596,excourse30,offering,2
5597,excourse30,covers,1
5598,excourse30,enterprise,1
5599,excourse30,options,1
5600,excourse30,give,1
5601,excourse30,machines,1
5602,excourse30,object,1
5603,excourse30,two,3
5604,excourse30,architectures,2
5605,excourse30,offerings,1
5606,excourse30,technologies,2
5607,excourse30,part,2
5608,excourse30,come,1
5609,excourse30,four,1
5610,excourse30,finish,1
5611,excourse30,physical,1
5612,excourse30,lectures,1
5613,excourse30,series,1
5614,excourse30,foundations,1
5615,excourse30,multitude,1
5616,excourse30,concept,3
5617,excourse30,discussion,1
5618,excourse30,infrastructure,3
5619,excourse30,microsoft,1
5620,excourse30,providers,1
5621,excourse30,economics,1
5622,excourse30,amazon,1
5623,excourse30,archival,1
5624,excourse30,balancing,1
5625,excourse30,ceph,1
5626,excourse30,change,1
5627,excourse30,comparing,1
5628,excourse30,comprise,1
5629,excourse30,defined,1
5630,excourse30,drives,1
5631,excourse30,dropbox,1
5632,excourse30,hard,1
5633,excourse30,introducing,1
5634,excourse30,jvm,1
5635,excourse30,kubernates,1
5636,excourse30,maas,1
5637,excourse30,major,2
5638,excourse30,metal,1
5639,excourse30,middleware,1
5640,excourse30,modern,1
5641,excourse30,moves,1
5642,excourse30,organize,1
5643,excourse30,provisioned,1
5644,excourse30,pure,1
5645,excourse30,revolution,1
5646,excourse30,rpc,1
5647,excourse30,special,1
5648,excourse30,talk,1
5649,excourse30,view,1
5650,excourse30,virtualization,2
5651,excourse30,week,7
5652,excourse30,wraps,1
5653,excourse30,years,1
5654,excourse31,cloud,7
5655,excourse31,data,13
5656,excourse31,program,1
5657,excourse31,use,3
5658,excourse31,caffe,1
5659,excourse31,complex,1
5660,excourse31,course,5
5661,excourse31,deep,1
5662,excourse31,designed,1
5663,excourse31,including,4
5664,excourse31,large,1
5665,excourse31,learning,4
5666,excourse31,machine,2
5667,excourse31,one,2
5668,excourse31,problems,1
5669,excourse31,processing,2
5670,excourse31,support,1
5671,excourse31,supports,1
5672,excourse31,system,2
5673,excourse31,systems,4
5674,excourse31,tensor,1
5675,excourse31,theano,1
5676,excourse31,time,1
5677,excourse31,using,1
5678,excourse31,analysis,1
5679,excourse31,big,4
5680,excourse31,computing,4
5681,excourse31,distributed,5
5682,excourse31,scale,1
5683,excourse31,spark,7
5684,excourse31,used,4
5685,excourse31,application,1
5686,excourse31,database,2
5687,excourse31,comprehensive,1
5688,excourse31,analytics,4
5689,excourse31,base,1
5690,excourse31,topic,1
5691,excourse31,world,1
5692,excourse31,cover,1
5693,excourse31,file,1
5694,excourse31,hadoop,2
5695,excourse31,show,1
5696,excourse31,sql,2
5697,excourse31,storage,1
5698,excourse31,introduce,2
5699,excourse31,introduces,3
5700,excourse31,key,1
5701,excourse31,applications,9
5702,excourse31,algorithms,1
5703,excourse31,hbase,1
5704,excourse31,hdfs,1
5705,excourse31,latency,1
5706,excourse31,low,1
5707,excourse31,memory,1
5708,excourse31,mesos,1
5709,excourse31,streaming,4
5710,excourse31,wide,1
5711,excourse31,performance,1
5712,excourse31,programming,1
5713,excourse31,databases,2
5714,excourse31,environment,1
5715,excourse31,move,1
5716,excourse31,operations,1
5717,excourse31,ecosystem,1
5718,excourse31,graph,2
5719,excourse31,three,1
5720,excourse31,mapreduce,1
5721,excourse31,real,1
5722,excourse31,welcome,1
5723,excourse31,model,1
5724,excourse31,industries,1
5725,excourse31,information,2
5726,excourse31,scalable,2
5727,excourse31,ml,1
5728,excourse31,frameworks,1
5729,excourse31,technology,1
5730,excourse31,next,1
5731,excourse31,many,1
5732,excourse31,consensus,2
5733,excourse31,exploring,2
5734,excourse31,graphx,1
5735,excourse31,yahoo,1
5736,excourse31,examples,2
5737,excourse31,zookeeper,1
5738,excourse31,variety,1
5739,excourse31,ways,1
5740,excourse31,start,1
5741,excourse31,yarn,1
5742,excourse31,messaging,1
5743,excourse31,presents,1
5744,excourse31,powerful,1
5745,excourse31,continue,3
5746,excourse31,nosql,1
5747,excourse31,form,1
5748,excourse31,static,1
5749,excourse31,informed,1
5750,excourse31,high,1
5751,excourse31,give,1
5752,excourse31,publish,1
5753,excourse31,two,3
5754,excourse31,architectures,1
5755,excourse31,mllib,1
5756,excourse31,technologies,1
5757,excourse31,kafka,1
5758,excourse31,discuss,1
5759,excourse31,presentation,2
5760,excourse31,queries,1
5761,excourse31,uses,1
5762,excourse31,operating,1
5763,excourse31,part,2
5764,excourse31,value,1
5765,excourse31,connecting,1
5766,excourse31,focuses,1
5767,excourse31,four,2
5768,excourse31,finish,2
5769,excourse31,present,2
5770,excourse31,consistency,1
5771,excourse31,eventual,1
5772,excourse31,series,1
5773,excourse31,represent,2
5774,excourse31,robust,1
5775,excourse31,last,1
5776,excourse31,stores,2
5777,excourse31,second,2
5778,excourse31,change,1
5779,excourse31,introducing,1
5780,excourse31,major,2
5781,excourse31,moves,1
5782,excourse31,view,1
5783,excourse31,week,8
5784,excourse31,bayes,1
5785,excourse31,centers,2
5786,excourse31,cloudera,1
5787,excourse31,cntk,1
5788,excourse31,construction,1
5789,excourse31,difficulties,1
5790,excourse31,disks,1
5791,excourse31,disruptive,1
5792,excourse31,distributions,1
5793,excourse31,enormous,2
5794,excourse31,finding,1
5795,excourse31,flexible,1
5796,excourse31,flow,1
5797,excourse31,fpm,1
5798,excourse31,giraph,1
5799,excourse31,given,1
5800,excourse31,hortonworks,1
5801,excourse31,huge,2
5802,excourse31,ideas,1
5803,excourse31,kappa,1
5804,excourse31,kmeans,1
5805,excourse31,lambda,1
5806,excourse31,log,1
5807,excourse31,mapr,1
5808,excourse31,memories,1
5809,excourse31,middle,1
5810,excourse31,mxnet,1
5811,excourse31,naive,1
5812,excourse31,opens,1
5813,excourse31,paxos,1
5814,excourse31,pregel,1
5815,excourse31,processors,1
5816,excourse31,programmability,1
5817,excourse31,quantities,1
5818,excourse31,redis,1
5819,excourse31,society,1
5820,excourse31,storm,1
5821,excourse31,streamed,1
5822,excourse31,subscribe,1
5823,excourse31,theme,1
5824,excourse31,velocity,1
5825,excourse31,visit,1
5826,excourse31,volumes,1
5827,excourse32,cloud,1
5828,excourse32,data,26
5829,excourse32,learn,4
5830,excourse32,use,1
5831,excourse32,analyze,1
5832,excourse32,course,5
5833,excourse32,learning,1
5834,excourse32,premise,1
5835,excourse32,understand,1
5836,excourse32,analysis,5
5837,excourse32,big,1
5838,excourse32,spark,1
5839,excourse32,used,1
5840,excourse32,introduction,2
5841,excourse32,test,1
5842,excourse32,project,1
5843,excourse32,analytics,2
5844,excourse32,fundamentals,2
5845,excourse32,world,1
5846,excourse32,role,1
5847,excourse32,different,1
5848,excourse32,hadoop,1
5849,excourse32,help,1
5850,excourse32,journey,1
5851,excourse32,concepts,1
5852,excourse32,key,1
5853,excourse32,tools,3
5854,excourse32,end,1
5855,excourse32,understanding,1
5856,excourse32,functions,1
5857,excourse32,mining,1
5858,excourse32,sources,1
5859,excourse32,databases,1
5860,excourse32,perform,1
5861,excourse32,visualizations,1
5862,excourse32,knowledge,1
5863,excourse32,skills,2
5864,excourse32,available,2
5865,excourse32,ecosystem,3
5866,excourse32,various,1
5867,excourse32,identify,2
5868,excourse32,communicate,1
5869,excourse32,real,1
5870,excourse32,hive,1
5871,excourse32,explore,1
5872,excourse32,many,1
5873,excourse32,dashboard,1
5874,excourse32,provide,1
5875,excourse32,decision,1
5876,excourse32,gentle,1
5877,excourse32,able,2
5878,excourse32,analyst,5
5879,excourse32,visualize,1
5880,excourse32,driven,1
5881,excourse32,presents,1
5882,excourse32,continue,1
5883,excourse32,resources,1
5884,excourse32,career,1
5885,excourse32,share,1
5886,excourse32,platforms,1
5887,excourse32,give,1
5888,excourse32,gain,1
5889,excourse32,required,1
5890,excourse32,become,1
5891,excourse32,means,1
5892,excourse32,aspects,1
5893,excourse32,summarize,1
5894,excourse32,stakeholders,1
5895,excourse32,warehouses,1
5896,excourse32,begin,1
5897,excourse32,final,1
5898,excourse32,scientist,1
5899,excourse32,gathering,2
5900,excourse32,material,1
5901,excourse32,clean,1
5902,excourse32,discover,1
5903,excourse32,soft,1
5904,excourse32,differentiate,1
5905,excourse32,roles,1
5906,excourse32,engineer,1
5907,excourse32,major,1
5908,excourse32,comes,1
5909,excourse32,daily,2
5910,excourse32,entails,1
5911,excourse32,exciting,1
5912,excourse32,life,1
5913,excourse32,maker,1
5914,excourse32,mastering,2
5915,excourse32,option,1
5916,excourse32,paths,1
5917,excourse32,profession,1
5918,excourse32,responsibilities,1
5919,excourse32,scenario,1
5920,excourse32,vendors,1
5921,excourse33,create,1
5922,excourse33,data,22
5923,excourse33,learn,4
5924,excourse33,take,1
5925,excourse33,use,2
5926,excourse33,want,1
5927,excourse33,analyze,2
5928,excourse33,course,7
5929,excourse33,designed,1
5930,excourse33,google,1
5931,excourse33,learning,1
5932,excourse33,need,1
5933,excourse33,several,1
5934,excourse33,understand,2
5935,excourse33,videos,1
5936,excourse33,using,4
5937,excourse33,analysis,6
5938,excourse33,analyzing,3
5939,excourse33,enables,1
5940,excourse33,performing,1
5941,excourse33,used,1
5942,excourse33,introduction,2
5943,excourse33,science,1
5944,excourse33,basic,2
5945,excourse33,creating,1
5946,excourse33,first,1
5947,excourse33,project,1
5948,excourse33,started,1
5949,excourse33,working,3
5950,excourse33,hands,1
5951,excourse33,analytics,1
5952,excourse33,basics,2
5953,excourse33,access,1
5954,excourse33,role,1
5955,excourse33,web,1
5956,excourse33,easy,1
5957,excourse33,formats,1
5958,excourse33,lab,1
5959,excourse33,show,1
5960,excourse33,table,1
5961,excourse33,tool,2
5962,excourse33,software,1
5963,excourse33,end,1
5964,excourse33,understanding,2
5965,excourse33,functions,2
5966,excourse33,getting,1
5967,excourse33,perform,1
5968,excourse33,focus,1
5969,excourse33,knowledge,2
5970,excourse33,level,1
5971,excourse33,skills,1
5972,excourse33,practice,2
5973,excourse33,online,1
5974,excourse33,make,1
5975,excourse33,convert,1
5976,excourse33,experience,3
5977,excourse33,business,1
5978,excourse33,process,1
5979,excourse33,apply,1
5980,excourse33,limitations,1
5981,excourse33,includes,1
5982,excourse33,tables,2
5983,excourse33,features,1
5984,excourse33,valuable,1
5985,excourse33,device,1
5986,excourse33,tasks,2
5987,excourse33,provide,1
5988,excourse33,code,1
5989,excourse33,sets,1
5990,excourse33,examples,1
5991,excourse33,techniques,1
5992,excourse33,essential,1
5993,excourse33,ability,1
5994,excourse33,spreadsheet,2
5995,excourse33,demos,1
5996,excourse33,steps,1
5997,excourse33,account,1
5998,excourse33,continue,1
5999,excourse33,loading,1
6000,excourse33,covers,1
6001,excourse33,give,1
6002,excourse33,instructions,1
6003,excourse33,version,1
6004,excourse33,gain,2
6005,excourse33,filtering,2
6006,excourse33,multiple,1
6007,excourse33,begin,1
6008,excourse33,final,1
6009,excourse33,starts,1
6010,excourse33,step,2
6011,excourse33,acquired,1
6012,excourse33,important,1
6013,excourse33,clean,1
6014,excourse33,cleaning,1
6015,excourse33,spreadsheets,7
6016,excourse33,installation,1
6017,excourse33,followed,1
6018,excourse33,coding,1
6019,excourse33,applied,1
6020,excourse33,manipulating,1
6021,excourse33,pivot,3
6022,excourse33,microsoft,2
6023,excourse33,prior,1
6024,excourse33,require,2
6025,excourse33,suitable,1
6026,excourse33,modern,1
6027,excourse33,profession,1
6028,excourse33,aspiring,1
6029,excourse33,browser,1
6030,excourse33,cleansing,2
6031,excourse33,cost,1
6032,excourse33,demonstrated,1
6033,excourse33,desktop,1
6034,excourse33,domains,1
6035,excourse33,downloads,1
6036,excourse33,excel,6
6037,excourse33,expand,1
6038,excourse33,follow,1
6039,excourse33,formatting,1
6040,excourse33,live,1
6041,excourse33,made,1
6042,excourse33,marketing,1
6043,excourse33,organized,1
6044,excourse33,plenty,1
6045,excourse33,readable,1
6046,excourse33,research,1
6047,excourse33,sheets,1
6048,excourse33,sorting,2
6049,excourse33,strong,1
6050,excourse33,usage,1
6051,excourse33,worked,1
6052,excourse33,wrangling,2
6053,excourse34,data,6
6054,excourse34,take,1
6055,excourse34,course,2
6056,excourse34,networks,1
6057,excourse34,neural,1
6058,excourse34,problems,1
6059,excourse34,processing,1
6060,excourse34,trained,1
6061,excourse34,analysis,4
6062,excourse34,used,2
6063,excourse34,introduction,1
6064,excourse34,science,2
6065,excourse34,basic,1
6066,excourse34,first,1
6067,excourse34,get,1
6068,excourse34,working,1
6069,excourse34,basics,1
6070,excourse34,world,1
6071,excourse34,methods,1
6072,excourse34,different,1
6073,excourse34,see,1
6074,excourse34,work,1
6075,excourse34,concepts,2
6076,excourse34,processes,1
6077,excourse34,tools,1
6078,excourse34,applications,1
6079,excourse34,artificial,1
6080,excourse34,typical,1
6081,excourse34,field,1
6082,excourse34,knowledge,1
6083,excourse34,skills,1
6084,excourse34,statistical,1
6085,excourse34,make,1
6086,excourse34,mathematical,1
6087,excourse34,face,1
6088,excourse34,detail,1
6089,excourse34,know,1
6090,excourse34,tasks,2
6091,excourse34,ways,1
6092,excourse34,goal,1
6093,excourse34,steps,1
6094,excourse34,acquisition,1
6095,excourse34,setting,1
6096,excourse34,main,5
6097,excourse34,begin,1
6098,excourse34,applied,1
6099,excourse34,approaches,1
6100,excourse34,practical,2
6101,excourse34,ideas,1
6102,excourse34,achieved,1
6103,excourse34,acquainted,2
6104,excourse34,activity,1
6105,excourse34,discipline,1
6106,excourse34,human,1
6107,excourse34,researcher,1
6108,excourse34,solved,1
6109,excourse34,solving,1
6110,excourse34,spheres,2
6111,excourse34,underlying,1
6112,excourse35,data,5
6113,excourse35,use,4
6114,excourse35,course,6
6115,excourse35,datasets,1
6116,excourse35,including,1
6117,excourse35,learning,1
6118,excourse35,models,7
6119,excourse35,problem,1
6120,excourse35,several,1
6121,excourse35,time,3
6122,excourse35,understand,5
6123,excourse35,using,1
6124,excourse35,provides,1
6125,excourse35,used,1
6126,excourse35,introduction,2
6127,excourse35,university,1
6128,excourse35,first,1
6129,excourse35,hands,1
6130,excourse35,analytics,1
6131,excourse35,world,1
6132,excourse35,different,1
6133,excourse35,types,1
6134,excourse35,introduce,1
6135,excourse35,concepts,3
6136,excourse35,processes,3
6137,excourse35,end,1
6138,excourse35,applications,3
6139,excourse35,simple,2
6140,excourse35,focus,1
6141,excourse35,practice,1
6142,excourse35,make,2
6143,excourse35,method,1
6144,excourse35,making,1
6145,excourse35,real,1
6146,excourse35,welcome,1
6147,excourse35,model,1
6148,excourse35,structure,1
6149,excourse35,results,1
6150,excourse35,linear,3
6151,excourse35,modeling,8
6152,excourse35,predictive,9
6153,excourse35,exploring,1
6154,excourse35,provide,1
6155,excourse35,techniques,1
6156,excourse35,decision,1
6157,excourse35,able,4
6158,excourse35,type,1
6159,excourse35,patterns,1
6160,excourse35,forecasting,3
6161,excourse35,regression,3
6162,excourse35,predictions,1
6163,excourse35,multiple,1
6164,excourse35,fit,4
6165,excourse35,specialization,1
6166,excourse35,interpret,1
6167,excourse35,introductory,1
6168,excourse35,transforming,1
6169,excourse35,conceptual,1
6170,excourse35,conduct,1
6171,excourse35,prepare,1
6172,excourse35,series,3
6173,excourse35,evaluate,2
6174,excourse35,e,1
6175,excourse35,g,1
6176,excourse35,overfitting,1
6177,excourse35,practical,1
6178,excourse35,microsoft,1
6179,excourse35,special,1
6180,excourse35,excel,4
6181,excourse35,combination,1
6182,excourse35,dealing,1
6183,excourse35,exponential,1
6184,excourse35,fitted,2
6185,excourse35,forecasts,1
6186,excourse35,goodness,2
6187,excourse35,holt,1
6188,excourse35,intuition,1
6189,excourse35,minnesota,1
6190,excourse35,missing,1
6191,excourse35,opportunities,1
6192,excourse35,selection,1
6193,excourse35,smoothing,1
6194,excourse35,underfitting,1
6195,excourse35,values,1
6196,excourse35,winter,1
6197,excourse36,data,9
6198,excourse36,learn,1
6199,excourse36,use,1
6200,excourse36,course,2
6201,excourse36,libraries,1
6202,excourse36,using,2
6203,excourse36,analysis,2
6204,excourse36,provides,2
6205,excourse36,introduction,1
6206,excourse36,science,1
6207,excourse36,basic,3
6208,excourse36,python,2
6209,excourse36,world,1
6210,excourse36,concepts,1
6211,excourse36,skills,1
6212,excourse36,students,2
6213,excourse36,frames,1
6214,excourse36,real,1
6215,excourse36,questions,1
6216,excourse36,pandas,1
6217,excourse36,techniques,1
6218,excourse36,visualization,1
6219,excourse36,loading,1
6220,excourse36,querying,1
6221,excourse36,gain,1
6222,excourse36,introduced,1
6223,excourse36,aggregation,1
6224,excourse36,answer,1
6225,excourse36,inspecting,1
6226,excourse36,joining,1
6227,excourse36,matplotlib,1
6228,excourse36,numpy,1
6229,excourse36,summarization,1
6230,excourse37,data,7
6231,excourse37,learn,2
6232,excourse37,program,1
6233,excourse37,use,3
6234,excourse37,analyze,1
6235,excourse37,course,5
6236,excourse37,google,2
6237,excourse37,including,1
6238,excourse37,using,1
6239,excourse37,analysis,2
6240,excourse37,r,14
6241,excourse37,package,1
6242,excourse37,hands,1
6243,excourse37,analytics,1
6244,excourse37,common,1
6245,excourse37,cover,1
6246,excourse37,work,1
6247,excourse37,concepts,1
6248,excourse37,software,1
6249,excourse37,tools,2
6250,excourse37,end,1
6251,excourse37,applications,1
6252,excourse37,understanding,1
6253,excourse37,language,2
6254,excourse37,programming,5
6255,excourse37,visualizations,1
6256,excourse37,environment,1
6257,excourse37,level,2
6258,excourse37,skills,1
6259,excourse37,associated,1
6260,excourse37,courses,1
6261,excourse37,dataframes,1
6262,excourse37,experience,1
6263,excourse37,fundamental,1
6264,excourse37,apply,1
6265,excourse37,find,1
6266,excourse37,new,1
6267,excourse37,contents,1
6268,excourse37,explore,1
6269,excourse37,certificate,2
6270,excourse37,components,1
6271,excourse37,allows,1
6272,excourse37,tasks,1
6273,excourse37,previous,1
6274,excourse37,provide,1
6275,excourse37,jobs,2
6276,excourse37,ways,2
6277,excourse37,analyst,2
6278,excourse37,visualize,1
6279,excourse37,complete,1
6280,excourse37,powerful,1
6281,excourse37,benefits,1
6282,excourse37,continue,1
6283,excourse37,resources,1
6284,excourse37,rstudio,2
6285,excourse37,documenting,1
6286,excourse37,options,1
6287,excourse37,report,1
6288,excourse37,unique,1
6289,excourse37,gain,1
6290,excourse37,known,1
6291,excourse37,necessary,1
6292,excourse37,learners,1
6293,excourse37,accomplish,1
6294,excourse37,analysts,2
6295,excourse37,clean,1
6296,excourse37,current,1
6297,excourse37,discover,3
6298,excourse37,equipped,1
6299,excourse37,instruct,1
6300,excourse37,introductory,2
6301,excourse37,examine,1
6302,excourse37,needed,1
6303,excourse37,generating,1
6304,excourse37,organize,1
6305,excourse37,equip,1
6306,excourse37,lets,1
6307,excourse37,markdown,1
6308,excourse37,packages,2
6309,excourse37,seventh,1
6310,excourse37,tidyverse,1
6311,excourse38,build,1
6312,excourse38,create,1
6313,excourse38,data,12
6314,excourse38,learn,4
6315,excourse38,take,1
6316,excourse38,use,3
6317,excourse38,analyze,2
6318,excourse38,course,1
6319,excourse38,datasets,2
6320,excourse38,learning,2
6321,excourse38,libraries,2
6322,excourse38,machine,2
6323,excourse38,models,2
6324,excourse38,using,1
6325,excourse38,analysis,5
6326,excourse38,frame,1
6327,excourse38,open,2
6328,excourse38,basics,1
6329,excourse38,dataset,1
6330,excourse38,smart,1
6331,excourse38,python,4
6332,excourse38,another,1
6333,excourse38,different,1
6334,excourse38,lab,1
6335,excourse38,load,1
6336,excourse38,sample,1
6337,excourse38,types,1
6338,excourse38,work,1
6339,excourse38,pipelines,1
6340,excourse38,introduce,2
6341,excourse38,source,2
6342,excourse38,predict,1
6343,excourse38,algorithms,1
6344,excourse38,perform,1
6345,excourse38,simple,1
6346,excourse38,visualizations,1
6347,excourse38,building,2
6348,excourse38,statistical,1
6349,excourse38,topics,1
6350,excourse38,cool,2
6351,excourse38,make,1
6352,excourse38,library,2
6353,excourse38,includes,1
6354,excourse38,pandas,2
6355,excourse38,many,1
6356,excourse38,exploring,1
6357,excourse38,covered,1
6358,excourse38,visualize,1
6359,excourse38,regression,1
6360,excourse38,future,1
6361,excourse38,predictions,1
6362,excourse38,trends,1
6363,excourse38,assignments,1
6364,excourse38,cleaning,1
6365,excourse38,following,1
6366,excourse38,manipulation,1
6367,excourse38,prepare,1
6368,excourse38,manipulate,1
6369,excourse38,scikit,1
6370,excourse38,numpy,1
6371,excourse38,delivered,1
6372,excourse38,importing,1
6373,excourse38,lecture,1
6374,excourse38,meaningful,1
6375,excourse38,parts,1
6376,excourse38,scipy,1
6377,excourse38,summarizing,1
6378,excourse39,build,1
6379,excourse39,data,9
6380,excourse39,fun,1
6381,excourse39,learn,1
6382,excourse39,use,2
6383,excourse39,way,1
6384,excourse39,course,4
6385,excourse39,learning,1
6386,excourse39,one,3
6387,excourse39,analysis,5
6388,excourse39,familiar,1
6389,excourse39,used,2
6390,excourse39,day,2
6391,excourse39,first,1
6392,excourse39,develop,1
6393,excourse39,analytics,1
6394,excourse39,fundamentals,3
6395,excourse39,sound,1
6396,excourse39,enable,1
6397,excourse39,easy,1
6398,excourse39,help,1
6399,excourse39,work,1
6400,excourse39,journey,1
6401,excourse39,tools,1
6402,excourse39,everyone,1
6403,excourse39,functions,2
6404,excourse39,range,2
6405,excourse39,top,1
6406,excourse39,set,1
6407,excourse39,skills,7
6408,excourse39,advanced,1
6409,excourse39,courses,2
6410,excourse39,make,1
6411,excourse39,experience,1
6412,excourse39,business,1
6413,excourse39,find,1
6414,excourse39,new,1
6415,excourse39,helping,1
6416,excourse39,tables,1
6417,excourse39,features,1
6418,excourse39,completed,1
6419,excourse39,developing,1
6420,excourse39,foundation,1
6421,excourse39,going,1
6422,excourse39,programs,1
6423,excourse39,techniques,1
6424,excourse39,visualization,2
6425,excourse39,ability,1
6426,excourse39,able,1
6427,excourse39,capabilities,1
6428,excourse39,relate,1
6429,excourse39,transform,2
6430,excourse39,become,1
6431,excourse39,importance,1
6432,excourse39,specialization,1
6433,excourse39,necessary,1
6434,excourse39,thousands,1
6435,excourse39,learners,1
6436,excourse39,successful,1
6437,excourse39,clean,1
6438,excourse39,logical,1
6439,excourse39,prepare,1
6440,excourse39,confidence,1
6441,excourse39,modern,1
6442,excourse39,excel,8
6443,excourse39,follow,1
6444,excourse39,strong,1
6445,excourse39,opportunities,1
6446,excourse39,adding,1
6447,excourse39,attracted,1
6448,excourse39,automate,1
6449,excourse39,becomes,1
6450,excourse39,broad,1
6451,excourse39,categorise,1
6452,excourse39,content,1
6453,excourse39,coursera,1
6454,excourse39,currency,1
6455,excourse39,efficient,1
6456,excourse39,hundreds,1
6457,excourse39,link,1
6458,excourse39,lookup,1
6459,excourse39,named,1
6460,excourse39,paramount,1
6461,excourse39,personalize,1
6462,excourse39,ranges,1
6463,excourse39,ratings,1
6464,excourse39,repertoire,1
6465,excourse39,sequel,1
6466,excourse39,specializations,1
6467,excourse39,trials,1
6468,excourse39,tribulations,1
6469,excourse39,zara,4
6470,excourse40,cloud,1
6471,excourse40,data,6
6472,excourse40,learn,1
6473,excourse40,take,1
6474,excourse40,use,3
6475,excourse40,course,6
6476,excourse40,ibm,1
6477,excourse40,learning,4
6478,excourse40,machine,4
6479,excourse40,scaling,2
6480,excourse40,analysis,2
6481,excourse40,development,1
6482,excourse40,first,1
6483,excourse40,testing,1
6484,excourse40,hands,1
6485,excourse40,python,1
6486,excourse40,good,1
6487,excourse40,common,2
6488,excourse40,sql,1
6489,excourse40,introduces,1
6490,excourse40,end,1
6491,excourse40,artificial,1
6492,excourse40,intelligence,1
6493,excourse40,understanding,1
6494,excourse40,apis,1
6495,excourse40,handle,1
6496,excourse40,sources,1
6497,excourse40,programming,1
6498,excourse40,databases,1
6499,excourse40,environment,1
6500,excourse40,skills,1
6501,excourse40,statistics,1
6502,excourse40,ready,1
6503,excourse40,make,1
6504,excourse40,probability,1
6505,excourse40,experience,1
6506,excourse40,fundamental,1
6507,excourse40,business,1
6508,excourse40,apply,1
6509,excourse40,algebra,1
6510,excourse40,linear,1
6511,excourse40,preliminary,1
6512,excourse40,features,1
6513,excourse40,exploratory,1
6514,excourse40,interested,1
6515,excourse40,certificate,2
6516,excourse40,techniques,4
6517,excourse40,variety,2
6518,excourse40,able,1
6519,excourse40,nosql,1
6520,excourse40,scientists,1
6521,excourse40,feature,4
6522,excourse40,engineering,2
6523,excourse40,setting,1
6524,excourse40,importance,1
6525,excourse40,describe,1
6526,excourse40,multiple,1
6527,excourse40,professional,2
6528,excourse40,retrieve,2
6529,excourse40,important,1
6530,excourse40,clean,1
6531,excourse40,articulate,1
6532,excourse40,aspiring,1
6533,excourse40,dealing,1
6534,excourse40,missing,1
6535,excourse40,selection,1
6536,excourse40,values,1
6537,excourse40,content,1
6538,excourse40,acquiring,1
6539,excourse40,calculus,1
6540,excourse40,categorical,1
6541,excourse40,detecting,1
6542,excourse40,familiarity,1
6543,excourse40,hypothesis,1
6544,excourse40,ordinal,1
6545,excourse40,outliers,1
6546,excourse40,quality,1
6547,excourse40,realize,1
6548,excourse40,targets,1
6549,excourse41,data,5
6550,excourse41,use,5
6551,excourse41,way,1
6552,excourse41,comfortable,1
6553,excourse41,course,3
6554,excourse41,designed,2
6555,excourse41,takes,1
6556,excourse41,understand,1
6557,excourse41,using,3
6558,excourse41,analysis,2
6559,excourse41,big,1
6560,excourse41,introduction,1
6561,excourse41,day,2
6562,excourse41,basic,1
6563,excourse41,working,1
6564,excourse41,advance,1
6565,excourse41,applying,1
6566,excourse41,easy,1
6567,excourse41,formats,1
6568,excourse41,tool,1
6569,excourse41,understanding,1
6570,excourse41,getting,1
6571,excourse41,knowledge,2
6572,excourse41,level,1
6573,excourse41,operations,1
6574,excourse41,skills,1
6575,excourse41,statistics,1
6576,excourse41,advanced,1
6577,excourse41,topics,1
6578,excourse41,various,1
6579,excourse41,business,1
6580,excourse41,enhance,1
6581,excourse41,functionality,2
6582,excourse41,wish,1
6583,excourse41,examples,1
6584,excourse41,functional,1
6585,excourse41,kinds,1
6586,excourse41,powerful,1
6587,excourse41,give,1
6588,excourse41,two,1
6589,excourse41,become,1
6590,excourse41,businesses,1
6591,excourse41,introduced,1
6592,excourse41,small,1
6593,excourse41,learners,2
6594,excourse41,introductory,1
6595,excourse41,little,1
6596,excourse41,reading,1
6597,excourse41,industry,1
6598,excourse41,manipulating,1
6599,excourse41,demonstrated,1
6600,excourse41,excel,10
6601,excourse41,aim,1
6602,excourse41,functioning,1
6603,excourse41,keeping,1
6604,excourse41,mind,1
6605,excourse41,organizing,1
6606,excourse41,peripheral,1
6607,excourse41,widespread,1
6608,excourse42,data,5
6609,excourse42,use,1
6610,excourse42,course,1
6611,excourse42,large,2
6612,excourse42,networks,1
6613,excourse42,processing,1
6614,excourse42,using,3
6615,excourse42,analysis,1
6616,excourse42,big,2
6617,excourse42,spark,10
6618,excourse42,application,1
6619,excourse42,working,1
6620,excourse42,social,1
6621,excourse42,sql,3
6622,excourse42,work,1
6623,excourse42,tools,2
6624,excourse42,applications,1
6625,excourse42,teach,1
6626,excourse42,times,1
